date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
16-04-2001,Nepal,Macau,Asia,Asia,FIFA World Cup qualification,Win
16-04-2001,Tonga,Fiji,Africa,Oceania,FIFA World Cup qualification,Lose
21-04-2001,Burkina Faso,Malawi,Africa,Africa,FIFA World Cup qualification,Win
21-04-2001,Kazakhstan,Nepal,Europe,Asia,FIFA World Cup qualification,Win
21-04-2001,Macau,Iraq,Asia,Asia,FIFA World Cup qualification,Lose
21-04-2001,Morocco,Namibia,Africa,Africa,FIFA World Cup qualification,Win
21-04-2001,Senegal,Algeria,Africa,Africa,FIFA World Cup qualification,Win
21-04-2001,Sierra Leone,Nigeria,Africa,Africa,FIFA World Cup qualification,Win
21-04-2001,Zambia,Angola,Africa,Africa,FIFA World Cup qualification,Draw
22-04-2001,Cameroon,Libya,Africa,Africa,FIFA World Cup qualification,Win
22-04-2001,China PR,Maldives,Asia,Africa,FIFA World Cup qualification,Win
22-04-2001,Congo DR,Madagascar,Africa,Africa,FIFA World Cup qualification,Win
22-04-2001,Indonesia,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
22-04-2001,Côte d'Ivoire,Congo,Africa,Africa,FIFA World Cup qualification,Win
22-04-2001,Liberia,Sudan,Africa,Africa,FIFA World Cup qualification,Win
23-04-2001,Iraq,Nepal,Asia,Asia,FIFA World Cup qualification,Win
23-04-2001,Kazakhstan,Macau,Europe,Asia,FIFA World Cup qualification,Win
23-04-2001,Turkmenistan,Jordan,Asia,Asia,FIFA World Cup qualification,Win
23-04-2001,Uzbekistan,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
24-04-2001,Chile,Uruguay,South America,South America,FIFA World Cup qualification,Lose
24-04-2001,Ecuador,Paraguay,South America,South America,FIFA World Cup qualification,Win
24-04-2001,Venezuela,Colombia,South America,South America,FIFA World Cup qualification,Draw
25-04-2001,Austria,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
25-04-2001,Bolivia,Argentina,South America,South America,FIFA World Cup qualification,Draw
25-04-2001,Brazil,Peru,South America,South America,FIFA World Cup qualification,Draw
25-04-2001,Republic of Ireland,Andorra,Europe,Europe,FIFA World Cup qualification,Win
25-04-2001,Jamaica,Honduras,North America,North America,FIFA World Cup qualification,Draw
25-04-2001,Kazakhstan,Iraq,Europe,Asia,FIFA World Cup qualification,Draw
25-04-2001,Latvia,San Marino,Europe,Europe,FIFA World Cup qualification,Draw
25-04-2001,Macau,Nepal,Asia,Asia,FIFA World Cup qualification,Lose
25-04-2001,Malta,Iceland,Europe,Europe,FIFA World Cup qualification,Lose
25-04-2001,Netherlands,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
25-04-2001,Trinidad and Tobago,Mexico,South America,North America,FIFA World Cup qualification,Draw
25-04-2001,USA,Costa Rica,North America,North America,FIFA World Cup qualification,Win
25-04-2001,Uzbekistan,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Win
26-04-2001,United Arab Emirates,India,Asia,Asia,FIFA World Cup qualification,Win
27-04-2001,Uzbekistan,Jordan,Asia,Asia,FIFA World Cup qualification,Draw
27-04-2001,Yemen,Brunei Darussalam,Asia,Asia,FIFA World Cup qualification,Win
28-04-2001,Congo,Madagascar,Africa,Africa,FIFA World Cup qualification,Win
28-04-2001,Maldives,China PR,Africa,Asia,FIFA World Cup qualification,Lose
29-04-2001,Cambodia,Indonesia,Asia,Asia,FIFA World Cup qualification,Lose
30-04-2001,Oman,Laos,Asia,Asia,FIFA World Cup qualification,Win
30-04-2001,Syria,Philippines,Asia,Asia,FIFA World Cup qualification,Win
03-05-2001,Jordan,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
03-05-2001,Turkmenistan,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
04-05-2001,Algeria,Morocco,Africa,Africa,FIFA World Cup qualification,Lose
04-05-2001,Oman,Laos,Asia,Asia,FIFA World Cup qualification,Win
04-05-2001,Syria,Philippines,Asia,Asia,FIFA World Cup qualification,Win
04-05-2001,United Arab Emirates,Brunei Darussalam,Asia,Asia,FIFA World Cup qualification,Win
04-05-2001,Yemen,India,Asia,Asia,FIFA World Cup qualification,Draw
05-05-2001,Jordan,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Lose
05-05-2001,Madagascar,Tunisia,Africa,Africa,FIFA World Cup qualification,Lose
05-05-2001,Nigeria,Liberia,Africa,Africa,FIFA World Cup qualification,Win
05-05-2001,Sierra Leone,Ghana,Africa,Africa,FIFA World Cup qualification,Draw
05-05-2001,South Africa,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Win
06-05-2001,Angola,Cameroon,Africa,Africa,FIFA World Cup qualification,Win
06-05-2001,Cambodia,China PR,Asia,Asia,FIFA World Cup qualification,Lose
06-05-2001,Congo,Congo DR,Africa,Africa,FIFA World Cup qualification,Draw
06-05-2001,Egypt,Senegal,Africa,Africa,FIFA World Cup qualification,Win
06-05-2001,Maldives,Indonesia,Africa,Asia,FIFA World Cup qualification,Lose
06-05-2001,Togo,Zambia,Africa,Africa,FIFA World Cup qualification,Win
07-05-2001,Jordan,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Draw
07-05-2001,Oman,Philippines,Asia,Asia,FIFA World Cup qualification,Win
07-05-2001,Syria,Laos,Asia,Asia,FIFA World Cup qualification,Win
07-05-2001,Turkmenistan,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
11-05-2001,Oman,Philippines,Asia,Asia,FIFA World Cup qualification,Win
11-05-2001,Syria,Laos,Asia,Asia,FIFA World Cup qualification,Win
11-05-2001,Yemen,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
12-05-2001,Brunei Darussalam,India,Asia,Asia,FIFA World Cup qualification,Lose
13-05-2001,China PR,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
13-05-2001,Lebanon,Pakistan,Asia,Asia,FIFA World Cup qualification,Win
13-05-2001,Thailand,Sri Lanka,Asia,Asia,FIFA World Cup qualification,Win
15-05-2001,Lebanon,Sri Lanka,Asia,Asia,FIFA World Cup qualification,Win
15-05-2001,Thailand,Pakistan,Asia,Asia,FIFA World Cup qualification,Win
17-05-2001,Lebanon,Thailand,Asia,Asia,FIFA World Cup qualification,Lose
17-05-2001,Pakistan,Sri Lanka,Asia,Asia,FIFA World Cup qualification,Draw
18-05-2001,Syria,Oman,Asia,Asia,FIFA World Cup qualification,Draw
18-05-2001,United Arab Emirates,Yemen,Asia,Asia,FIFA World Cup qualification,Win
19-05-2001,Laos,Philippines,Asia,Asia,FIFA World Cup qualification,Win
20-05-2001,China PR,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
20-05-2001,India,Brunei Darussalam,Asia,Asia,FIFA World Cup qualification,Win
20-05-2001,Tunisia,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Draw
25-05-2001,Oman,Syria,Asia,Asia,FIFA World Cup qualification,Win
26-05-2001,Pakistan,Lebanon,Asia,Asia,FIFA World Cup qualification,Lose
26-05-2001,Philippines,Laos,Asia,Asia,FIFA World Cup qualification,Draw
26-05-2001,Thailand,Sri Lanka,Asia,Asia,FIFA World Cup qualification,Win
27-05-2001,Indonesia,China PR,Asia,Asia,FIFA World Cup qualification,Lose
28-05-2001,Sri Lanka,Lebanon,Asia,Asia,FIFA World Cup qualification,Lose
28-05-2001,Thailand,Pakistan,Asia,Asia,FIFA World Cup qualification,Win
30-05-2001,Sri Lanka,Pakistan,Asia,Asia,FIFA World Cup qualification,Win
30-05-2001,Thailand,Lebanon,Asia,Asia,FIFA World Cup qualification,Draw
02-06-2001,Armenia,Belarus,Europe,Europe,FIFA World Cup qualification,Draw
02-06-2001,Belgium,Latvia,Europe,Europe,FIFA World Cup qualification,Win
02-06-2001,Croatia,San Marino,Europe,Europe,FIFA World Cup qualification,Win
02-06-2001,Denmark,Czech Republic,Europe,Europe,FIFA World Cup qualification,Win
02-06-2001,Estonia,Netherlands,Europe,Europe,FIFA World Cup qualification,Lose
02-06-2001,Faroe Islands,Switzerland,Europe,Europe,FIFA World Cup qualification,Lose
02-06-2001,Finland,Germany,Europe,Europe,FIFA World Cup qualification,Draw
02-06-2001,Georgia,Italy,Europe,Europe,FIFA World Cup qualification,Lose
02-06-2001,Greece,Albania,Europe,Europe,FIFA World Cup qualification,Win
02-06-2001,Iceland,Malta,Europe,Europe,FIFA World Cup qualification,Win
02-06-2001,Republic of Ireland,Portugal,Europe,Europe,FIFA World Cup qualification,Draw
02-06-2001,Liechtenstein,Israel,Europe,Europe,FIFA World Cup qualification,Lose
02-06-2001,North Macedonia,Moldova,Europe,Europe,FIFA World Cup qualification,Draw
02-06-2001,Northern Ireland,Bulgaria,Europe,Europe,FIFA World Cup qualification,Lose
02-06-2001,Paraguay,Chile,South America,South America,FIFA World Cup qualification,Win
02-06-2001,Peru,Ecuador,South America,South America,FIFA World Cup qualification,Lose
02-06-2001,Romania,Hungary,Europe,Europe,FIFA World Cup qualification,Win
02-06-2001,Slovenia,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
02-06-2001,Spain,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Win
02-06-2001,Sweden,Slovakia,Europe,Europe,FIFA World Cup qualification,Win
02-06-2001,Turkey,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
02-06-2001,Ukraine,Norway,Europe,Europe,FIFA World Cup qualification,Draw
02-06-2001,Wales,Poland,Europe,Europe,FIFA World Cup qualification,Lose
03-06-2001,Argentina,Colombia,South America,South America,FIFA World Cup qualification,Win
03-06-2001,Bolivia,Venezuela,South America,South America,FIFA World Cup qualification,Win
04-06-2001,Solomon Islands,Cook Islands,Oceania,Oceania,FIFA World Cup qualification,Win
04-06-2001,Vanuatu,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Lose
06-06-2001,Albania,Germany,Europe,Europe,FIFA World Cup qualification,Lose
06-06-2001,Armenia,Poland,Europe,Europe,FIFA World Cup qualification,Draw
06-06-2001,Azerbaijan,Slovakia,Europe,Europe,FIFA World Cup qualification,Win
06-06-2001,Cook Islands,Vanuatu,Oceania,Oceania,FIFA World Cup qualification,Lose
06-06-2001,Czech Republic,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Win
06-06-2001,Denmark,Malta,Europe,Europe,FIFA World Cup qualification,Win
06-06-2001,Estonia,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Lose
06-06-2001,Greece,England,Europe,Europe,FIFA World Cup qualification,Lose
06-06-2001,Hungary,Georgia,Europe,Europe,FIFA World Cup qualification,Win
06-06-2001,Iceland,Bulgaria,Europe,Europe,FIFA World Cup qualification,Draw
06-06-2001,Israel,Spain,Europe,Europe,FIFA World Cup qualification,Draw
06-06-2001,Latvia,Croatia,Europe,Europe,FIFA World Cup qualification,Lose
06-06-2001,Lithuania,Romania,Europe,Europe,FIFA World Cup qualification,Lose
06-06-2001,Luxembourg,Russia,Europe,Europe,FIFA World Cup qualification,Lose
06-06-2001,New Zealand,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
06-06-2001,Norway,Belarus,Europe,Europe,FIFA World Cup qualification,Draw
06-06-2001,Portugal,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
06-06-2001,San Marino,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
06-06-2001,Sweden,Moldova,Europe,Europe,FIFA World Cup qualification,Win
06-06-2001,Switzerland,Slovenia,Europe,Europe,FIFA World Cup qualification,Lose
06-06-2001,Turkey,North Macedonia,Europe,Europe,FIFA World Cup qualification,Draw
06-06-2001,Ukraine,Wales,Europe,Europe,FIFA World Cup qualification,Draw
08-06-2001,New Zealand,Cook Islands,Oceania,Oceania,FIFA World Cup qualification,Win
08-06-2001,Vanuatu,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Lose
11-06-2001,Cook Islands,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Lose
11-06-2001,New Zealand,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Win
13-06-2001,New Zealand,Vanuatu,Oceania,Oceania,FIFA World Cup qualification,Win
13-06-2001,Tahiti,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Win
16-06-2001,Jamaica,USA,North America,North America,FIFA World Cup qualification,Draw
16-06-2001,Mexico,Costa Rica,North America,North America,FIFA World Cup qualification,Lose
16-06-2001,Trinidad and Tobago,Honduras,South America,North America,FIFA World Cup qualification,Lose
20-06-2001,Costa Rica,Jamaica,North America,North America,FIFA World Cup qualification,Win
20-06-2001,Honduras,Mexico,North America,North America,FIFA World Cup qualification,Win
20-06-2001,New Zealand,Australia,Oceania,Oceania,FIFA World Cup qualification,Lose
20-06-2001,USA,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
24-06-2001,Australia,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Win
29-06-2001,Libya,Angola,Africa,Africa,FIFA World Cup qualification,Draw
30-06-2001,Morocco,Egypt,Africa,Africa,FIFA World Cup qualification,Win
30-06-2001,Namibia,Algeria,Africa,Africa,FIFA World Cup qualification,Lose
30-06-2001,Trinidad and Tobago,Jamaica,South America,North America,FIFA World Cup qualification,Lose
01-07-2001,Burkina Faso,South Africa,Africa,Africa,FIFA World Cup qualification,Draw
01-07-2001,Cameroon,Togo,Africa,Africa,FIFA World Cup qualification,Win
01-07-2001,Honduras,Costa Rica,North America,North America,FIFA World Cup qualification,Lose
01-07-2001,Côte d'Ivoire,Madagascar,Africa,Africa,FIFA World Cup qualification,Win
01-07-2001,Liberia,Ghana,Africa,Africa,FIFA World Cup qualification,Lose
01-07-2001,Mexico,USA,North America,North America,FIFA World Cup qualification,Win
01-07-2001,Sudan,Nigeria,Africa,Africa,FIFA World Cup qualification,Lose
01-07-2001,Tunisia,Congo,Africa,Africa,FIFA World Cup qualification,Win
01-07-2001,Uruguay,Brazil,South America,South America,FIFA World Cup qualification,Win
13-07-2001,Egypt,Namibia,Africa,Africa,FIFA World Cup qualification,Win
14-07-2001,Senegal,Morocco,Africa,Africa,FIFA World Cup qualification,Win
14-07-2001,Sierra Leone,Liberia,Africa,Africa,FIFA World Cup qualification,Lose
14-07-2001,South Africa,Malawi,Africa,Africa,FIFA World Cup qualification,Win
14-07-2001,Zambia,Cameroon,Africa,Africa,FIFA World Cup qualification,Draw
15-07-2001,Congo,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Draw
15-07-2001,Congo DR,Tunisia,Africa,Africa,FIFA World Cup qualification,Lose
15-07-2001,Ghana,Sudan,Africa,Africa,FIFA World Cup qualification,Win
15-07-2001,Togo,Libya,Africa,Africa,FIFA World Cup qualification,Win
15-07-2001,Zimbabwe,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
21-07-2001,Algeria,Egypt,Africa,Africa,FIFA World Cup qualification,Draw
21-07-2001,Namibia,Senegal,Africa,Africa,FIFA World Cup qualification,Lose
27-07-2001,Libya,Zambia,Africa,Africa,FIFA World Cup qualification,Lose
28-07-2001,Malawi,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Lose
29-07-2001,Angola,Togo,Africa,Africa,FIFA World Cup qualification,Draw
29-07-2001,Côte d'Ivoire,Congo DR,Africa,Africa,FIFA World Cup qualification,Lose
29-07-2001,Madagascar,Congo,Africa,Africa,FIFA World Cup qualification,Win
29-07-2001,Nigeria,Ghana,Africa,Africa,FIFA World Cup qualification,Win
29-07-2001,Sudan,Sierra Leone,Africa,Africa,FIFA World Cup qualification,Win
14-08-2001,Chile,Bolivia,South America,South America,FIFA World Cup qualification,Draw
14-08-2001,Venezuela,Uruguay,South America,South America,FIFA World Cup qualification,Win
15-08-2001,Brazil,Paraguay,South America,South America,FIFA World Cup qualification,Win
15-08-2001,Ecuador,Argentina,South America,South America,FIFA World Cup qualification,Lose
15-08-2001,Estonia,Cyprus,Europe,Europe,FIFA World Cup qualification,Draw
16-08-2001,Colombia,Peru,South America,South America,FIFA World Cup qualification,Lose
16-08-2001,Qatar,Oman,Asia,Asia,FIFA World Cup qualification,Draw
17-08-2001,Iraq,Thailand,Asia,Asia,FIFA World Cup qualification,Win
17-08-2001,Saudi Arabia,Bahrain,Asia,Asia,FIFA World Cup qualification,Draw
17-08-2001,United Arab Emirates,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Win
23-08-2001,Bahrain,Iraq,Asia,Asia,FIFA World Cup qualification,Win
24-08-2001,IR Iran,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Win
25-08-2001,China PR,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
26-08-2001,Uzbekistan,Qatar,Asia,Asia,FIFA World Cup qualification,Win
31-08-2001,Oman,China PR,Asia,Asia,FIFA World Cup qualification,Lose
31-08-2001,Saudi Arabia,Iraq,Asia,Asia,FIFA World Cup qualification,Win
31-08-2001,United Arab Emirates,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
01-09-2001,Albania,Finland,Europe,Europe,FIFA World Cup qualification,Lose
01-09-2001,Andorra,Portugal,Europe,Europe,FIFA World Cup qualification,Lose
01-09-2001,Belarus,Ukraine,Europe,Europe,FIFA World Cup qualification,Lose
01-09-2001,Bosnia and Herzegovina,Israel,Europe,Europe,FIFA World Cup qualification,Draw
01-09-2001,Denmark,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Draw
01-09-2001,Faroe Islands,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
01-09-2001,Georgia,Hungary,Europe,Europe,FIFA World Cup qualification,Win
01-09-2001,Germany,England,Europe,Europe,FIFA World Cup qualification,Lose
01-09-2001,Iceland,Czech Republic,Europe,Europe,FIFA World Cup qualification,Win
01-09-2001,Republic of Ireland,Netherlands,Europe,Europe,FIFA World Cup qualification,Win
01-09-2001,Lithuania,Italy,Europe,Europe,FIFA World Cup qualification,Draw
01-09-2001,North Macedonia,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
01-09-2001,Malta,Bulgaria,Europe,Europe,FIFA World Cup qualification,Lose
01-09-2001,Moldova,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
01-09-2001,Poland,Norway,Europe,Europe,FIFA World Cup qualification,Win
01-09-2001,Scotland,Croatia,Europe,Europe,FIFA World Cup qualification,Draw
01-09-2001,Slovakia,Turkey,Europe,Europe,FIFA World Cup qualification,Lose
01-09-2001,Slovenia,Russia,Europe,Europe,FIFA World Cup qualification,Win
01-09-2001,Spain,Austria,Europe,Europe,FIFA World Cup qualification,Win
01-09-2001,Thailand,IR Iran,Asia,Asia,FIFA World Cup qualification,Draw
01-09-2001,Trinidad and Tobago,Costa Rica,South America,North America,FIFA World Cup qualification,Lose
01-09-2001,USA,Honduras,North America,North America,FIFA World Cup qualification,Lose
01-09-2001,Wales,Armenia,Europe,Europe,FIFA World Cup qualification,Draw
02-09-2001,Jamaica,Mexico,North America,North America,FIFA World Cup qualification,Lose
04-09-2001,Chile,Venezuela,South America,South America,FIFA World Cup qualification,Lose
04-09-2001,Peru,Uruguay,South America,South America,FIFA World Cup qualification,Lose
