date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
2004-06-05,South Africa,Cabo Verde,Africa,Africa,FIFA World Cup qualification,Win
2004-06-05,Tunisia,Botswana,Africa,Africa,FIFA World Cup qualification,Win
2004-06-05,Zambia,Togo,Africa,Africa,FIFA World Cup qualification,Win
2004-06-06,Argentina,Paraguay,South America,South America,FIFA World Cup qualification,Draw
2004-06-06,Australia,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Draw
2004-06-06,Cameroon,Benin,Africa,Africa,FIFA World Cup qualification,Win
2004-06-06,Chile,Brazil,South America,South America,FIFA World Cup qualification,Draw
2004-06-06,Colombia,Uruguay,South America,South America,FIFA World Cup qualification,Win
2004-06-06,Fiji,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-06-06,Côte d'Ivoire,Libya,Africa,Africa,FIFA World Cup qualification,Win
2004-06-06,Liberia,Mali,Africa,Africa,FIFA World Cup qualification,Win
2004-06-06,Peru,Venezuela,South America,South America,FIFA World Cup qualification,Draw
2004-06-06,Sudan,Egypt,Africa,Africa,FIFA World Cup qualification,Lose
2004-06-06,Tahiti,Vanuatu,Oceania,Oceania,FIFA World Cup qualification,Win
2004-06-06,Uganda,Congo DR,Africa,Africa,FIFA World Cup qualification,Win
2004-06-09,Bahrain,Kyrgyz Republic,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,China PR,Malaysia,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,Indonesia,Sri Lanka,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,IR Iran,Jordan,Asia,Asia,FIFA World Cup qualification,Lose
2004-06-09,Iraq,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,Japan,India,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,Korea Republic,Vietnam,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,Kuwait,Hong Kong,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,Lebanon,Maldives,Asia,Africa,FIFA World Cup qualification,Win
2004-06-09,Oman,Singapore,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,Qatar,Laos,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,Saudi Arabia,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,Thailand,Korea DPR,Asia,Asia,FIFA World Cup qualification,Lose
2004-06-09,United Arab Emirates,Yemen,Asia,Asia,FIFA World Cup qualification,Win
2004-06-09,Uzbekistan,Palestine,Asia,Asia,FIFA World Cup qualification,Win
2004-06-10,Syria,Tajikistan,Asia,Asia,FIFA World Cup qualification,Win
2004-06-12,Cuba,Costa Rica,North America,North America,FIFA World Cup qualification,Draw
2004-06-12,Haiti,Jamaica,North America,North America,FIFA World Cup qualification,Draw
2004-06-12,Suriname,Guatemala,South America,North America,FIFA World Cup qualification,Draw
2004-06-13,Barbados,St. Kitts and Nevis,North America,North America,FIFA World Cup qualification,Lose
2004-06-13,Canada,Belize,North America,North America,FIFA World Cup qualification,Win
2004-06-13,Dominican Republic,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Lose
2004-06-13,El Salvador,Bermuda,North America,North America,FIFA World Cup qualification,Win
2004-06-13,Panama,St. Lucia,North America,North America,FIFA World Cup qualification,Win
2004-06-13,USA,Grenada,North America,North America,FIFA World Cup qualification,Win
2004-06-16,Canada,Belize,North America,North America,FIFA World Cup qualification,Win
2004-06-18,Libya,Cameroon,Africa,Africa,FIFA World Cup qualification,Draw
2004-06-19,Botswana,Malawi,Africa,Africa,FIFA World Cup qualification,Win
2004-06-19,Cabo Verde,Uganda,Africa,Africa,FIFA World Cup qualification,Win
2004-06-19,Dominica,Mexico,North America,North America,FIFA World Cup qualification,Lose
2004-06-19,Mali,Zambia,Africa,Africa,FIFA World Cup qualification,Draw
2004-06-19,Rwanda,Gabon,Africa,Africa,FIFA World Cup qualification,Win
2004-06-19,St. Kitts and Nevis,Barbados,North America,North America,FIFA World Cup qualification,Win
2004-06-20,Angola,Nigeria,Africa,Africa,FIFA World Cup qualification,Win
2004-06-20,Benin,Sudan,Africa,Africa,FIFA World Cup qualification,Draw
2004-06-20,Bermuda,El Salvador,North America,North America,FIFA World Cup qualification,Draw
2004-06-20,Congo,Liberia,Africa,Africa,FIFA World Cup qualification,Win
2004-06-20,Congo DR,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
2004-06-20,Costa Rica,Cuba,North America,North America,FIFA World Cup qualification,Draw
2004-06-20,Egypt,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Lose
2004-06-20,Ghana,South Africa,Africa,Africa,FIFA World Cup qualification,Win
2004-06-20,Grenada,USA,North America,North America,FIFA World Cup qualification,Lose
2004-06-20,Guatemala,Suriname,North America,South America,FIFA World Cup qualification,Win
2004-06-20,Guinea,Tunisia,Africa,Africa,FIFA World Cup qualification,Win
2004-06-20,Jamaica,Haiti,North America,North America,FIFA World Cup qualification,Win
2004-06-20,St. Lucia,Panama,North America,North America,FIFA World Cup qualification,Lose
2004-06-20,Togo,Senegal,Africa,Africa,FIFA World Cup qualification,Win
2004-06-20,Trinidad and Tobago,Dominican Republic,South America,North America,FIFA World Cup qualification,Win
2004-06-20,Zimbabwe,Algeria,Africa,Africa,FIFA World Cup qualification,Draw
2004-06-27,Mexico,Dominica,North America,North America,FIFA World Cup qualification,Win
2004-07-03,Botswana,Morocco,Africa,Africa,FIFA World Cup qualification,Lose
2004-07-03,Cabo Verde,Congo DR,Africa,Africa,FIFA World Cup qualification,Draw
2004-07-03,Gabon,Angola,Africa,Africa,FIFA World Cup qualification,Draw
2004-07-03,Malawi,Guinea,Africa,Africa,FIFA World Cup qualification,Draw
2004-07-03,Nigeria,Algeria,Africa,Africa,FIFA World Cup qualification,Win
2004-07-03,Rwanda,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Lose
2004-07-03,Senegal,Zambia,Africa,Africa,FIFA World Cup qualification,Win
2004-07-03,South Africa,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
2004-07-03,Sudan,Libya,Africa,Africa,FIFA World Cup qualification,Lose
2004-07-03,Uganda,Ghana,Africa,Africa,FIFA World Cup qualification,Draw
2004-07-04,Benin,Egypt,Africa,Africa,FIFA World Cup qualification,Draw
2004-07-04,Cameroon,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Win
2004-07-04,Liberia,Togo,Africa,Africa,FIFA World Cup qualification,Draw
2004-08-18,Canada,Guatemala,North America,North America,FIFA World Cup qualification,Lose
2004-08-18,Costa Rica,Honduras,North America,North America,FIFA World Cup qualification,Lose
2004-08-18,El Salvador,Panama,North America,North America,FIFA World Cup qualification,Win
2004-08-18,Jamaica,USA,North America,North America,FIFA World Cup qualification,Draw
2004-08-18,Liechtenstein,Estonia,Europe,Europe,FIFA World Cup qualification,Lose
2004-08-18,Romania,Finland,Europe,Europe,FIFA World Cup qualification,Win
2004-08-18,Slovakia,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
2004-09-03,Libya,Benin,Africa,Africa,FIFA World Cup qualification,Win
2004-09-04,Albania,Greece,Europe,Europe,FIFA World Cup qualification,Win
2004-09-04,Austria,England,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-04,Azerbaijan,Wales,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-04,Belgium,Lithuania,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-04,Burkina Faso,Uganda,Africa,Africa,FIFA World Cup qualification,Win
2004-09-04,Canada,Honduras,North America,North America,FIFA World Cup qualification,Draw
2004-09-04,Croatia,Hungary,Europe,Europe,FIFA World Cup qualification,Win
2004-09-04,Denmark,Ukraine,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-04,Estonia,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
2004-09-04,Finland,Andorra,Europe,Europe,FIFA World Cup qualification,Win
2004-09-04,France,Israel,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-04,Iceland,Bulgaria,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-04,Republic of Ireland,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
2004-09-04,Italy,Norway,Europe,Europe,FIFA World Cup qualification,Win
2004-09-04,Jamaica,Panama,North America,North America,FIFA World Cup qualification,Lose
2004-09-04,Kenya,Malawi,Africa,Africa,FIFA World Cup qualification,Win
2004-09-04,Latvia,Portugal,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-04,Malta,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-04,Morocco,Tunisia,Africa,Africa,FIFA World Cup qualification,Draw
2004-09-04,Northern Ireland,Poland,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-04,Peru,Argentina,South America,South America,FIFA World Cup qualification,Lose
2004-09-04,Romania,North Macedonia,Europe,Europe,FIFA World Cup qualification,Win
2004-09-04,Russia,Slovakia,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-04,Slovenia,Moldova,Europe,Europe,FIFA World Cup qualification,Win
2004-09-04,St. Kitts and Nevis,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Lose
2004-09-04,Switzerland,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
2004-09-04,Turkey,Georgia,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-04,USA,El Salvador,North America,North America,FIFA World Cup qualification,Win
2004-09-04,Zambia,Liberia,Africa,Africa,FIFA World Cup qualification,Win
2004-09-05,Algeria,Gabon,Africa,Africa,FIFA World Cup qualification,Lose
2004-09-05,Angola,Rwanda,Africa,Africa,FIFA World Cup qualification,Win
2004-09-05,Brazil,Bolivia,South America,South America,FIFA World Cup qualification,Win
2004-09-05,Chile,Colombia,South America,South America,FIFA World Cup qualification,Draw
2004-09-05,Congo DR,South Africa,Africa,Africa,FIFA World Cup qualification,Win
2004-09-05,Egypt,Cameroon,Africa,Africa,FIFA World Cup qualification,Win
2004-09-05,Ghana,Cabo Verde,Africa,Africa,FIFA World Cup qualification,Win
2004-09-05,Guatemala,Costa Rica,North America,North America,FIFA World Cup qualification,Win
2004-09-05,Guinea,Botswana,Africa,Africa,FIFA World Cup qualification,Win
2004-09-05,Côte d'Ivoire,Sudan,Africa,Africa,FIFA World Cup qualification,Win
2004-09-05,Mali,Senegal,Africa,Africa,FIFA World Cup qualification,Draw
2004-09-05,Paraguay,Venezuela,South America,South America,FIFA World Cup qualification,Win
2004-09-05,Togo,Congo,Africa,Africa,FIFA World Cup qualification,Win
2004-09-05,Uruguay,Ecuador,South America,South America,FIFA World Cup qualification,Win
2004-09-05,Zimbabwe,Nigeria,Africa,Africa,FIFA World Cup qualification,Lose
2004-09-08,Andorra,Romania,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-08,Armenia,Finland,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-08,Austria,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
2004-09-08,Bosnia and Herzegovina,Spain,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-08,Costa Rica,Canada,North America,North America,FIFA World Cup qualification,Win
2004-09-08,El Salvador,Jamaica,North America,North America,FIFA World Cup qualification,Lose
2004-09-08,Faroe Islands,France,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-08,Georgia,Albania,Europe,Europe,FIFA World Cup qualification,Win
2004-09-08,Greece,Turkey,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-08,Honduras,Guatemala,North America,North America,FIFA World Cup qualification,Draw
2004-09-08,Hong Kong,Kuwait,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Hungary,Iceland,Europe,Europe,FIFA World Cup qualification,Win
2004-09-08,India,Japan,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Israel,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
2004-09-08,Jordan,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Kazakhstan,Ukraine,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-08,Korea DPR,Thailand,Asia,Asia,FIFA World Cup qualification,Win
2004-09-08,Kyrgyz Republic,Bahrain,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Laos,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Lithuania,San Marino,Europe,Europe,FIFA World Cup qualification,Win
2004-09-08,Luxembourg,Latvia,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-08,Malaysia,China PR,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Maldives,Lebanon,Africa,Asia,FIFA World Cup qualification,Lose
2004-09-08,Moldova,Italy,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-08,Netherlands,Czech Republic,Europe,Europe,FIFA World Cup qualification,Win
2004-09-08,Norway,Belarus,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-08,Palestine,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Panama,USA,North America,North America,FIFA World Cup qualification,Draw
2004-09-08,Poland,England,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-08,Portugal,Estonia,Europe,Europe,FIFA World Cup qualification,Win
2004-09-08,Scotland,Slovenia,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-08,Singapore,Oman,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Slovakia,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
2004-09-08,Sri Lanka,Indonesia,Asia,Asia,FIFA World Cup qualification,Draw
2004-09-08,Sweden,Croatia,Europe,Europe,FIFA World Cup qualification,Lose
2004-09-08,Switzerland,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-08,Tajikistan,Syria,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Trinidad and Tobago,Mexico,South America,North America,FIFA World Cup qualification,Lose
2004-09-08,Turkmenistan,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Vietnam,Korea Republic,Asia,Asia,FIFA World Cup qualification,Lose
2004-09-08,Wales,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Draw
2004-09-08,Yemen,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
2004-09-10,St. Vincent and the Grenadines,St. Kitts and Nevis,North America,North America,FIFA World Cup qualification,Win
2004-10-08,Libya,Egypt,Africa,Africa,FIFA World Cup qualification,Win
2004-10-09,Albania,Denmark,Europe,Europe,FIFA World Cup qualification,Lose
2004-10-09,Argentina,Uruguay,South America,South America,FIFA World Cup qualification,Win
2004-10-09,Austria,Poland,Europe,Europe,FIFA World Cup qualification,Lose
2004-10-09,Azerbaijan,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Draw
2004-10-09,Belarus,Moldova,Europe,Europe,FIFA World Cup qualification,Win
2004-10-09,Bolivia,Peru,South America,South America,FIFA World Cup qualification,Win
2004-10-09,Botswana,Kenya,Africa,Africa,FIFA World Cup qualification,Win
2004-10-09,Cabo Verde,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
2004-10-09,Colombia,Paraguay,South America,South America,FIFA World Cup qualification,Draw
2004-10-09,Costa Rica,Guatemala,North America,North America,FIFA World Cup qualification,Win
2004-10-09,Croatia,Bulgaria,Europe,Europe,FIFA World Cup qualification,Draw
2004-10-09,Cyprus,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Draw
2004-10-09,Czech Republic,Romania,Europe,Europe,FIFA World Cup qualification,Win
2004-10-09,El Salvador,USA,North America,North America,FIFA World Cup qualification,Lose
2004-10-09,England,Wales,Europe,Europe,FIFA World Cup qualification,Win
2004-10-09,Finland,Armenia,Europe,Europe,FIFA World Cup qualification,Win
2004-10-09,France,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Draw
2004-10-09,Gabon,Nigeria,Africa,Africa,FIFA World Cup qualification,Draw
2004-10-09,Honduras,Canada,North America,North America,FIFA World Cup qualification,Draw
2004-10-09,Israel,Switzerland,Europe,Europe,FIFA World Cup qualification,Draw
2004-10-09,Liechtenstein,Portugal,Europe,Europe,FIFA World Cup qualification,Draw
2004-10-09,Luxembourg,Russia,Europe,Europe,FIFA World Cup qualification,Lose
2004-10-09,North Macedonia,Netherlands,Europe,Europe,FIFA World Cup qualification,Draw
2004-10-09,Malawi,Tunisia,Africa,Africa,FIFA World Cup qualification,Draw
2004-10-09,Malta,Iceland,Europe,Europe,FIFA World Cup qualification,Draw
2004-10-09,Panama,Jamaica,North America,North America,FIFA World Cup qualification,Draw
2004-10-09,Rwanda,Algeria,Africa,Africa,FIFA World Cup qualification,Draw
2004-10-09,Scotland,Norway,Europe,Europe,FIFA World Cup qualification,Lose
2004-10-09,Slovakia,Latvia,Europe,Europe,FIFA World Cup qualification,Win
2004-10-09,Slovenia,Italy,Europe,Europe,FIFA World Cup qualification,Win
2004-10-09,Spain,Belgium,Europe,Europe,FIFA World Cup qualification,Win
2004-10-09,Sri Lanka,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Draw
2004-10-09,Sudan,Cameroon,Africa,Africa,FIFA World Cup qualification,Draw
2004-10-09,Sweden,Hungary,Europe,Europe,FIFA World Cup qualification,Win
2004-10-09,Turkey,Kazakhstan,Europe,Europe,FIFA World Cup qualification,Win
2004-10-09,Ukraine,Greece,Europe,Europe,FIFA World Cup qualification,Draw
2004-10-09,Venezuela,Brazil,South America,South America,FIFA World Cup qualification,Lose
2004-10-10,Angola,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Win
2004-10-10,Benin,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Lose
2004-10-10,Congo,Zambia,Africa,Africa,FIFA World Cup qualification,Lose
2004-10-10,Ecuador,Chile,South America,South America,FIFA World Cup qualification,Win
2004-10-10,Ghana,Congo DR,Africa,Africa,FIFA World Cup qualification,Draw
2004-10-10,Guinea,Morocco,Africa,Africa,FIFA World Cup qualification,Draw
2004-10-10,Liberia,Senegal,Africa,Africa,FIFA World Cup qualification,Lose
2004-10-10,Togo,Mali,Africa,Africa,FIFA World Cup qualification,Win
2004-10-10,Trinidad and Tobago,St. Kitts and Nevis,South America,North America,FIFA World Cup qualification,Win
2004-10-10,Uganda,South Africa,Africa,Africa,FIFA World Cup qualification,Lose
2004-10-12,Bolivia,Uruguay,South America,South America,FIFA World Cup qualification,Draw
2004-10-12,Indonesia,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Lose
2004-10-13,Andorra,North Macedonia,Europe,Europe,FIFA World Cup qualification,Win
2004-10-13,Armenia,Czech Republic,Europe,Europe,FIFA World Cup qualification,Lose
2004-10-13,Azerbaijan,England,Europe,Europe,FIFA World Cup qualification,Lose
2004-10-13,Brazil,Colombia,South America,South America,FIFA World Cup qualification,Draw
2004-10-13,Bulgaria,Malta,Europe,Europe,FIFA World Cup qualification,Win
2004-10-13,Canada,Costa Rica,North America,North America,FIFA World Cup qualification,Lose
2004-10-13,Chile,Argentina,South America,South America,FIFA World Cup qualification,Draw
2004-10-13,Cyprus,France,Europe,Europe,FIFA World Cup qualification,Lose
2004-10-13,Denmark,Turkey,Europe,Europe,FIFA World Cup qualification,Draw
